31.8405 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
32.7094 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001D154CC5910>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001D154CC58B0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001D154CC5700>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001D1620687F0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
32.7095 	EXP 	window1: mouseVisible = True
32.7095 	EXP 	window1: backgroundImage = None
32.7095 	EXP 	window1: backgroundFit = 'cover'
32.7097 	EXP 	window1: mouseVisible = False
32.7118 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
32.7118 	EXP 	window1: recordFrameIntervals = False
32.8761 	EXP 	window1: recordFrameIntervals = True
33.0591 	EXP 	Screen (0) actual frame rate measured at 60.08Hz
33.0591 	EXP 	window1: recordFrameIntervals = False
37.5436 	EXP 	window1: mouseVisible = True
37.6407 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Press spacebar to start the experiment\n\n', units='height', win=Window(...), wrapWidth=1)
42.1767 	EXP 	window1: mouseVisible = True
42.1925 	EXP 	Created GA = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, interpolate=True, mask='sqr', maskParams=None, name='GA', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([128.,  32.]), tex='sqr', texRes=512.0, units='deg', win=Window(...))
42.1926 	EXP 	window1: mouseVisible = True
42.2100 	EXP 	Created GA = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, interpolate=True, mask='sqr', maskParams=None, name='GA', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([32., 16.]), tex='sqr', texRes=512.0, units='deg', win=Window(...))
42.2101 	EXP 	window1: mouseVisible = True
42.2114 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0.   , 0.125]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
42.2115 	EXP 	window1: mouseVisible = True
42.2127 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([0.   , 0.125]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
42.2128 	EXP 	window1: mouseVisible = True
42.2158 	EXP 	Created polygon_3 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([0., 0., 0.]), fillColorSpace='rgb', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0., 0., 0.]), lineWidth=1.0, name='polygon_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
42.2245 	EXP 	text_2: autoDraw = True
43.7234 	EXP 	Created sequence: random, trialTypes=1, nReps=20, seed=None
43.7236 	EXP 	New trial (rep=0, index=0): None
43.7243 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
43.7244 	EXP 	New trial (rep=0, index=0): None
47.4083 	DATA 	Keypress: space
47.4252 	EXP 	text_2: autoDraw = False
47.4252 	EXP 	GA: sf = array([1., 1.])
47.4252 	EXP 	GA: sf = array([1., 1.])
47.4252 	EXP 	GA: phase = array([0.7525, 0.7525])
47.4252 	EXP 	text_3: height = 0.05
47.4252 	EXP 	text_3: height = 0.05
47.4252 	EXP 	text_3: height = 0.05
47.4252 	EXP 	text_3: text = 'Spatial frequency: 1.000\nContrast: 1.000\nPhase: 0.752'
47.4252 	EXP 	text_4: height = 0.05
47.4252 	EXP 	text_4: height = 0.05
47.4252 	EXP 	text_4: height = 0.05
47.4252 	EXP 	text_4: text = 'Spatial frequency: 1.000\nContrast: 1.000\nPhase: 0.752'
47.4252 	EXP 	GA: autoDraw = True
47.4252 	EXP 	GA: autoDraw = True
47.4252 	EXP 	text_4: autoDraw = True
47.4252 	EXP 	GA: tex = 'sqr'
47.4252 	EXP 	GA: tex = 'sqr'
50.4253 	EXP 	GA: autoDraw = False
50.4253 	EXP 	GA: autoDraw = False
50.4253 	EXP 	text_4: autoDraw = False
50.4253 	EXP 	GA: autoDraw = False
50.4253 	EXP 	GA: autoDraw = False
50.4253 	EXP 	text_4: autoDraw = False
50.4253 	EXP 	polygon_3: autoDraw = True
50.9090 	EXP 	New trial (rep=1, index=0): None
50.9096 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
50.9097 	EXP 	New trial (rep=0, index=0): None
54.3089 	EXP 	polygon_3: autoDraw = False
54.3089 	EXP 	polygon_3: autoDraw = False
54.3089 	EXP 	GA: sf = array([1., 1.])
54.3089 	EXP 	GA: sf = array([1., 1.])
54.3089 	EXP 	GA: phase = array([0.2575, 0.2575])
54.3089 	EXP 	text_3: height = 0.05
54.3089 	EXP 	text_3: height = 0.05
54.3089 	EXP 	text_3: height = 0.05
54.3089 	EXP 	text_3: text = 'Spatial frequency: 1.000\nContrast: 1.000\nPhase: 0.258'
54.3089 	EXP 	text_4: height = 0.05
54.3089 	EXP 	text_4: height = 0.05
54.3089 	EXP 	text_4: height = 0.05
54.3089 	EXP 	text_4: text = 'Spatial frequency: 1.000\nContrast: 1.000\nPhase: 0.258'
54.3089 	EXP 	GA: autoDraw = True
54.3089 	EXP 	GA: autoDraw = True
54.3089 	EXP 	text_4: autoDraw = True
57.3080 	EXP 	GA: autoDraw = False
57.3080 	EXP 	GA: autoDraw = False
57.3080 	EXP 	text_4: autoDraw = False
57.3080 	EXP 	GA: autoDraw = False
57.3080 	EXP 	GA: autoDraw = False
57.3080 	EXP 	text_4: autoDraw = False
57.3080 	EXP 	polygon_3: autoDraw = True
57.7938 	EXP 	New trial (rep=2, index=0): None
57.7944 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
57.7945 	EXP 	New trial (rep=0, index=0): None
61.0595 	EXP 	polygon_3: autoDraw = False
61.0595 	EXP 	polygon_3: autoDraw = False
61.0595 	EXP 	GA: sf = array([1., 1.])
61.0595 	EXP 	GA: sf = array([1., 1.])
61.0595 	EXP 	GA: phase = array([0.7525, 0.7525])
61.0595 	EXP 	text_3: height = 0.05
61.0595 	EXP 	text_3: height = 0.05
61.0595 	EXP 	text_3: height = 0.05
61.0595 	EXP 	text_3: text = 'Spatial frequency: 1.000\nContrast: 1.000\nPhase: 0.752'
61.0595 	EXP 	text_4: height = 0.05
61.0595 	EXP 	text_4: height = 0.05
61.0595 	EXP 	text_4: height = 0.05
61.0595 	EXP 	text_4: text = 'Spatial frequency: 1.000\nContrast: 1.000\nPhase: 0.752'
61.0595 	EXP 	GA: autoDraw = True
61.0595 	EXP 	GA: autoDraw = True
61.0595 	EXP 	text_4: autoDraw = True
64.0587 	EXP 	GA: autoDraw = False
64.0587 	EXP 	GA: autoDraw = False
64.0587 	EXP 	text_4: autoDraw = False
64.0587 	EXP 	GA: autoDraw = False
64.0587 	EXP 	GA: autoDraw = False
64.0587 	EXP 	text_4: autoDraw = False
64.0587 	EXP 	polygon_3: autoDraw = True
64.5430 	EXP 	New trial (rep=3, index=0): None
64.5439 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
64.5440 	EXP 	New trial (rep=0, index=0): None
67.9420 	EXP 	polygon_3: autoDraw = False
67.9420 	EXP 	polygon_3: autoDraw = False
67.9420 	EXP 	GA: sf = array([1., 1.])
67.9420 	EXP 	GA: sf = array([1., 1.])
67.9420 	EXP 	GA: phase = array([0.505, 0.505])
67.9420 	EXP 	text_3: height = 0.05
67.9420 	EXP 	text_3: height = 0.05
67.9420 	EXP 	text_3: height = 0.05
67.9420 	EXP 	text_3: text = 'Spatial frequency: 1.000\nContrast: 1.000\nPhase: 0.505'
67.9420 	EXP 	text_4: height = 0.05
67.9420 	EXP 	text_4: height = 0.05
67.9420 	EXP 	text_4: height = 0.05
67.9420 	EXP 	text_4: text = 'Spatial frequency: 1.000\nContrast: 1.000\nPhase: 0.505'
67.9420 	EXP 	GA: autoDraw = True
67.9420 	EXP 	GA: autoDraw = True
67.9420 	EXP 	text_4: autoDraw = True
70.9419 	EXP 	GA: autoDraw = False
70.9419 	EXP 	GA: autoDraw = False
70.9419 	EXP 	text_4: autoDraw = False
70.9419 	EXP 	GA: autoDraw = False
70.9419 	EXP 	GA: autoDraw = False
70.9419 	EXP 	text_4: autoDraw = False
70.9419 	EXP 	polygon_3: autoDraw = True
71.4264 	EXP 	New trial (rep=4, index=0): None
71.4270 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
71.4271 	EXP 	New trial (rep=0, index=0): None
74.8750 	EXP 	polygon_3: autoDraw = False
74.8750 	EXP 	polygon_3: autoDraw = False
74.8750 	EXP 	GA: sf = array([1., 1.])
74.8750 	EXP 	GA: sf = array([1., 1.])
74.8750 	EXP 	GA: phase = array([0.7525, 0.7525])
74.8750 	EXP 	text_3: height = 0.05
74.8750 	EXP 	text_3: height = 0.05
74.8750 	EXP 	text_3: height = 0.05
74.8750 	EXP 	text_3: text = 'Spatial frequency: 1.000\nContrast: 1.000\nPhase: 0.752'
74.8750 	EXP 	text_4: height = 0.05
74.8750 	EXP 	text_4: height = 0.05
74.8750 	EXP 	text_4: height = 0.05
74.8750 	EXP 	text_4: text = 'Spatial frequency: 1.000\nContrast: 1.000\nPhase: 0.752'
74.8750 	EXP 	GA: autoDraw = True
74.8750 	EXP 	GA: autoDraw = True
74.8750 	EXP 	text_4: autoDraw = True
77.8750 	EXP 	GA: autoDraw = False
77.8750 	EXP 	GA: autoDraw = False
77.8750 	EXP 	text_4: autoDraw = False
77.8750 	EXP 	GA: autoDraw = False
77.8750 	EXP 	GA: autoDraw = False
77.8750 	EXP 	text_4: autoDraw = False
77.8750 	EXP 	polygon_3: autoDraw = True
78.3597 	EXP 	New trial (rep=5, index=0): None
78.3604 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
78.3605 	EXP 	New trial (rep=0, index=0): None
81.6418 	EXP 	polygon_3: autoDraw = False
81.6418 	EXP 	polygon_3: autoDraw = False
81.6418 	EXP 	GA: sf = array([1., 1.])
81.6418 	EXP 	GA: sf = array([1., 1.])
81.6418 	EXP 	GA: phase = array([1., 1.])
81.6418 	EXP 	text_3: height = 0.05
81.6418 	EXP 	text_3: height = 0.05
81.6418 	EXP 	text_3: height = 0.05
81.6418 	EXP 	text_3: text = 'Spatial frequency: 1.000\nContrast: 1.000\nPhase: 1.000'
81.6418 	EXP 	text_4: height = 0.05
81.6418 	EXP 	text_4: height = 0.05
81.6418 	EXP 	text_4: height = 0.05
